"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"220","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",-0.0510377770742707,-0.152121811609971,0.0591027800021462
"221","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",-0.0753969706074014,-0.156785413063605,0.00355160816700062
"222","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.0860661453716078,-0.163999167217098,-0.0110692412669304
"223","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0943511321352359,-0.172333738657382,-0.0157281682629309
"224","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",-0.0390356040151973,-0.125466672914344,0.0504643030393748
"225","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",-0.0161681606019588,-0.0928374517856634,0.0684833015768467
"226","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",-0.0232404821350298,-0.103194247183909,0.060569505500125
"227","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.0316340286409342,-0.0547223942373898,0.125940885248121
"228","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",-0.0106869489636205,-0.0855413140183154,0.0704848236758902
"229","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.0436393538990389,-0.0438952592090405,0.125796933626995
"230","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.0507080116970646,-0.0366046354762566,0.140003540357556
"231","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod8.4 - STRAT_mod27.2)","Quartzite",-0.0718600380317957,-0.128707171164616,-0.0150515991950786
"232","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod8.4 - STRAT_mod29.6)","Quartzite",-0.0831368667446022,-0.135803285047649,-0.0341652688285494
"233","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod8.4 - STRAT_mod37.1)","Quartzite",-0.0903682188567461,-0.145765945310067,-0.0354963427448336
"234","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartzite",-0.0363778334491294,-0.104570202562912,0.0262687887829287
"235","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartzite",-0.00352508329384205,-0.0574999862623198,0.0548662361390408
"236","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",-0.0753969706074014,-0.156785413063605,0.00355160816700062
"237","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.0860661453716078,-0.163999167217098,-0.0110692412669304
"238","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.0943511321352359,-0.172333738657382,-0.0157281682629309
"239","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",-0.0390356040151973,-0.125466672914344,0.0504643030393748
"240","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",-0.0637708727427999,-0.156028048570211,0.0313435366430417
"241","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.0750917742422024,-0.168614435874851,0.0120974887489398
"242","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0819693939455264,-0.178132683455011,0.00895497605824991
"243","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",-0.0283529886611706,-0.130377902428452,0.0679334091537833
"244","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",-0.00348466874074771,-0.08121499327985,0.0737726312342777
"245","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",-0.0106059831837357,-0.093031672807419,0.0683520643114548
"246","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.0435316109668706,-0.0417513881040441,0.132349797139273
"247","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.00101151290420476,-0.0777658754513886,0.0752286147203605
"248","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.0548385964526388,-0.0272952137958207,0.1385799709595
"249","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.0622680097316191,-0.0261332604422098,0.147131474270579
"250","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod8.4 - STRAT_mod29.6)","Quartzite",-0.0115953314282744,-0.0679477544826037,0.0451947324729316
"251","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod8.4 - STRAT_mod37.1)","Quartzite",-0.0191813750842191,-0.0754170485550225,0.0448476919477034
"252","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartzite",0.0352283979771515,-0.0338419585270295,0.107135816743876
"253","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartzite",0.0673052973739994,-0.00982550687689487,0.148824649796752
"254","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",-0.00352508329384205,-0.0574999862623198,0.0548662361390408
"255","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.0161681606019588,-0.0928374517856634,0.0684833015768467
"256","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.0232404821350298,-0.103194247183909,0.060569505500125
"257","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",0.0316340286409342,-0.0547223942373898,0.125940885248121
"258","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",0.0082684523045522,-0.043542714203777,0.0639048118859455
"259","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.00348466874074771,-0.08121499327985,0.0737726312342777
"260","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0106059831837357,-0.093031672807419,0.0683520643114548
"261","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0435316109668706,-0.0417513881040441,0.132349797139273
"262","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0678827603879861,-0.0315623978227433,0.17427318451201
"263","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0599443944927089,-0.041406496081605,0.166897213090352
"264","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.113849752284051,0.002749960752221,0.220800800480872
"265","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0718917137856372,-0.00419876833594968,0.15507366777426
"266","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.127143224073907,0.0410850380687573,0.212972021726824
"267","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.133583397846763,0.0443952634873388,0.224124130724177
"268","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod8.4 - STRAT_mod37.1)","Quartzite",-0.00683736857013129,-0.0595216323295844,0.0491776492336569
"269","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartzite",0.0467457121634081,-0.0185272628474067,0.1098558811254
"270","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartzite",0.0795458454905582,0.00738041806930712,0.154710626059199
"271","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",0.00890583334157724,-0.0662992871501098,0.0918790394421336
"272","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.00352508329384205,-0.0574999862623198,0.0548662361390408
"273","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.0106869489636205,-0.0855413140183154,0.0704848236758902
"274","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",0.0436393538990389,-0.0438952592090405,0.125796933626995
"275","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",0.0196121284121831,-0.0569922905973943,0.0977605936351633
"276","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",0.0082684523045522,-0.043542714203777,0.0639048118859455
"277","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",0.00101151290420476,-0.0777658754513886,0.0752286147203605
"278","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0548385964526388,-0.0272952137958207,0.1385799709595
"279","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0789164108218032,0.0190961576169153,0.136152283223602
"280","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0718917137856372,-0.00419876833594968,0.15507366777426
"281","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.127143224073907,0.0410850380687573,0.212972021726824
"282","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0845612594398462,-0.00331771648792989,0.175860911369327
"283","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.138423269320093,0.0420321449007979,0.232785014842373
"284","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.145987544083511,0.0623171850752362,0.233007848239048
"285","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartzite",0.054743530911606,-0.0132119505895707,0.123330658416865
"286","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartzite",0.087243718273013,0.0109129672867154,0.165937455162784
"287","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",0.0157463655508223,-0.0659382843847043,0.0978242115928665
"288","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",0.00365169249211661,-0.0770818788048167,0.0809983392931177
"289","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.00352508329384205,-0.0574999862623198,0.0548662361390408
"290","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",0.0507080116970646,-0.0366046354762566,0.140003540357556
"291","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",0.0265053740506336,-0.0537943197342932,0.105923695471533
"292","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",0.0155548669267214,-0.0633657382705577,0.0900314473016168
"293","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",0.0082684523045522,-0.043542714203777,0.0639048118859455
"294","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0622680097316191,-0.0261332604422098,0.147131474270579
"295","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0870598305108494,0.00791067240986498,0.168295808324816
"296","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0789164108218032,0.0190961576169153,0.136152283223602
"297","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.133583397846763,0.0443952634873388,0.224124130724177
"298","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0919014781221532,0.0402002529674443,0.142042106560603
"299","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.145987544083511,0.0623171850752362,0.233007848239048
"300","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.152256676579958,0.0469580331468653,0.257405612475175
"301","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartzite",0.0317886986403035,-0.0499807924091122,0.119000693212038
"302","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",-0.0391914650457887,-0.131371642671317,0.0476075313695001
"303","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.0517139173900749,-0.135731464967637,0.0352980577406452
"304","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.05875644771466,-0.150989749857119,0.0250338152426761
"305","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",-0.00352508329384205,-0.0574999862623198,0.0548662361390408
"306","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",-0.0277141817091964,-0.120016640957384,0.0562372704651732
"307","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.0394149632750496,-0.118822906825376,0.0486941028286423
"308","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0463722580507746,-0.133072993525642,0.0403478741835448
"309","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0082684523045522,-0.043542714203777,0.0639048118859455
"310","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0318238462950724,-0.0572695070367795,0.115660457470929
"311","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0252339352554063,-0.0629355430654392,0.115493766580901
"312","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.0789164108218032,0.0190961576169153,0.136152283223602
"313","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0372526638671113,-0.0510073602373322,0.118966693177399
"314","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.0919014781221532,0.0402002529674443,0.142042106560603
"315","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.0982864727995225,0.0420164341276306,0.154925883805663
"316","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",-0.0718600380317957,-0.128707171164616,-0.0150515991950786
"317","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.0831368667446022,-0.135803285047649,-0.0341652688285494
"318","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.0903682188567461,-0.145765945310067,-0.0354963427448336
"319","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",-0.0363778334491294,-0.104570202562912,0.0262687887829287
"320","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",-0.0597690984658572,-0.152855178789056,0.0317719975555719
"321","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.0716798774840133,-0.165019429552502,0.0151055400295066
"322","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0788051328851225,-0.172015441647262,0.0126438351790936
"323","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",-0.0232240012088234,-0.120004256965432,0.0752063396105394
"324","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",-0.000594117399512983,-0.0777979793279671,0.0766063289480154
"325","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",-0.00716907620862228,-0.0868713026509265,0.0722906996583914
"326","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.0479987019428938,-0.0389307129789245,0.135268001433571
"327","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0042383660713563,-0.0709906294738687,0.0817820434047052
"328","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.0590542553862989,-0.021657959568024,0.144071121719036
"329","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.0671411942154156,-0.0181882457861047,0.153010701421686
"330","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.0115953314282744,-0.0679477544826037,0.0451947324729316
"331","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.0191813750842191,-0.0754170485550225,0.0448476919477034
"332","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",0.0352283979771515,-0.0338419585270295,0.107135816743876
"333","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",0.0116506282401676,-0.0389460115187363,0.0678051468785981
"334","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.000594117399512983,-0.0777979793279671,0.0766063289480154
"335","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.00716907620862228,-0.0868713026509265,0.0722906996583914
"336","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0479987019428938,-0.0389307129789245,0.135268001433571
"337","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0707828956791605,-0.0340296949249304,0.171837094095158
"338","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0642608267135503,-0.0392620013930434,0.167972545938049
"339","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.118893781126318,0.0118880955020146,0.231545551993124
"340","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0766553478998753,-0.00248813358599342,0.158248714729793
"341","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.130799325111371,0.0474316699906674,0.221448444783046
"342","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.138079783822969,0.0450425326793216,0.224218931966424
"343","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.00683736857013129,-0.0595216323295844,0.0491776492336569
"344","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",0.0467457121634081,-0.0185272628474067,0.1098558811254
"345","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",0.0233827619230755,-0.052715044070661,0.103729932752646
"346","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",0.0116506282401676,-0.0389460115187363,0.0678051468785981
"347","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",0.0042383660713563,-0.0709906294738687,0.0817820434047052
"348","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0590542553862989,-0.021657959568024,0.144071121719036
"349","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0832946244111989,0.0250737638379994,0.14258543207452
"350","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0766553478998753,-0.00248813358599342,0.158248714729793
"351","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.130799325111371,0.0474316699906674,0.221448444783046
"352","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0879182794468167,-0.00194077149952587,0.179126916170626
"353","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.142619481351455,0.0465256357420696,0.238857294360895
"354","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.149198380076166,0.0649993960834978,0.234652427929177
"355","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartzite",0.054743530911606,-0.0132119505895707,0.123330658416865
"356","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",0.0307838839332364,-0.0451890008290232,0.115658752543633
"357","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",0.0189228333670939,-0.0569751622625017,0.0943936716826022
"358","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",0.0116506282401676,-0.0389460115187363,0.0678051468785981
"359","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0671411942154156,-0.0181882457861047,0.153010701421686
"360","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0903172991704579,0.00944156103556582,0.170205237215372
"361","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0832946244111989,0.0250737638379994,0.14258543207452
"362","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.138079783822969,0.0450425326793216,0.224218931966424
"363","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.094585175561599,0.0430173243181735,0.148931470665528
"364","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.149198380076166,0.0649993960834978,0.234652427929177
"365","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.156951437213729,0.0505907532496117,0.262644032551888
"366","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartzite",-0.023833208423738,-0.111959939572976,0.0639595950758571
"367","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.0354793918626717,-0.118119463045766,0.0495543883918317
"368","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0429817981879601,-0.127546307659747,0.0473259961492616
"369","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0116506282401676,-0.0389460115187363,0.0678051468785981
"370","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0360849797175793,-0.0489714574587001,0.127180213964658
"371","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.0286156420736394,-0.0594543001005134,0.121564394178457
"372","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartzite",0.0832946244111989,0.0250737638379994,0.14258543207452
"373","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartzite",0.0400499046867304,-0.0477216994655181,0.127418253314376
"374","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartzite",0.094585175561599,0.0430173243181735,0.148931470665528
"375","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartzite",0.102140671354648,0.0451103844626108,0.159551441810823
"376","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartzite",-0.0115953314282744,-0.0679477544826037,0.0451947324729316
"377","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartzite",-0.0191813750842191,-0.0754170485550225,0.0448476919477034
"378","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartzite",0.0352283979771515,-0.0338419585270295,0.107135816743876
"379","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartzite",0.0604899360725493,-0.0424887127981513,0.159804223094763
"380","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartzite",0.052905823918078,-0.0478940059340549,0.158380412939884
