"","contrast","estimate","lower.HPD","upper.HPD"
"185","STRAT_mod49.8 Quartzite - STRAT_mod26.6 Silcrete",0.682228497980795,-0.408475118588297,1.80112504580565
"186","STRAT_mod49.8 Quartzite - STRAT_mod27.2 Silcrete",1.81825582969717,0.066346424860539,3.44227125338616
"187","STRAT_mod49.8 Quartzite - STRAT_mod29.6 Silcrete",1.05240612171894,0.0238720501368492,2.11168295953019
"188","STRAT_mod49.8 Quartzite - STRAT_mod37.1 Silcrete",-0.814554066882889,-2.74111479211238,1.26069929733599
"189","STRAT_mod49.8 Quartzite - STRAT_mod49.8 Silcrete",0.269051740347447,-1.23583572218657,1.94836753248503
"190","STRAT_mod8.4 Silcrete - STRAT_mod25.5 Silcrete",-0.285899021192913,-0.843768499903191,0.258952134813614
"191","STRAT_mod8.4 Silcrete - STRAT_mod26.6 Silcrete",-0.0216073474690783,-0.715964524690184,0.653910101593005
"192","STRAT_mod8.4 Silcrete - STRAT_mod27.2 Silcrete",1.11243475707314,-0.275131368136906,2.50467594590071
"193","STRAT_mod8.4 Silcrete - STRAT_mod29.6 Silcrete",0.354987506067566,-0.238658510238486,0.950143613404181
"194","STRAT_mod8.4 Silcrete - STRAT_mod37.1 Silcrete",-1.54699118678481,-3.30271193161807,0.154617656334908
"195","STRAT_mod8.4 Silcrete - STRAT_mod49.8 Silcrete",-0.42555673601922,-1.70530898901394,0.860522187867693
"196","STRAT_mod25.5 Silcrete - STRAT_mod26.6 Silcrete",0.268417523154807,-0.45674647191061,1.00153924574299
"197","STRAT_mod25.5 Silcrete - STRAT_mod27.2 Silcrete",1.40428376266287,-0.0985557647042103,2.78733068657402
"198","STRAT_mod25.5 Silcrete - STRAT_mod29.6 Silcrete",0.639544754531044,0.0391057746548711,1.24563531729074
"199","STRAT_mod25.5 Silcrete - STRAT_mod37.1 Silcrete",-1.25415577837407,-3.08150793155732,0.491400201179723
"200","STRAT_mod25.5 Silcrete - STRAT_mod49.8 Silcrete",-0.140611281129502,-1.4657336641324,1.2322954590982
"201","STRAT_mod26.6 Silcrete - STRAT_mod27.2 Silcrete",1.12724168060671,-0.341551672161008,2.69302628551863
"202","STRAT_mod26.6 Silcrete - STRAT_mod29.6 Silcrete",0.366610610571365,-0.396012906180343,1.13376575677429
"203","STRAT_mod26.6 Silcrete - STRAT_mod37.1 Silcrete",-1.53254083639845,-3.38242091496739,0.338696294863822
"204","STRAT_mod26.6 Silcrete - STRAT_mod49.8 Silcrete",-0.40677497424987,-1.82466391449524,0.991052395855363
"205","STRAT_mod27.2 Silcrete - STRAT_mod29.6 Silcrete",-0.771122268038168,-2.14558913036209,0.792628964831846
"206","STRAT_mod27.2 Silcrete - STRAT_mod37.1 Silcrete",-2.62856962908905,-4.83024089924942,-0.386146422727655
"207","STRAT_mod27.2 Silcrete - STRAT_mod49.8 Silcrete",-1.54472006858228,-3.46662613297707,0.391583175664471
"208","STRAT_mod29.6 Silcrete - STRAT_mod37.1 Silcrete",-1.89148291155271,-3.62614639186642,0.000357612911915162
"209","STRAT_mod29.6 Silcrete - STRAT_mod49.8 Silcrete",-0.778878356437732,-2.17424217773425,0.565588381502574
"210","STRAT_mod37.1 Silcrete - STRAT_mod49.8 Silcrete",1.07916504903304,-1.03661208471845,3.29927719623979
