"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"28","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.130119436577457,-0.275945378218976,0.00998018640109177
"29","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.01041370591323,-0.107935020720383,0.133253006619123
"30","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.00241651288494055,-0.138316457912365,0.143247742764417
"31","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.0402596813545382,-0.167239400666351,0.085769879029222
"32","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0901895777044252,-0.24490145240974,0.0740557423793589
"33","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.049274271355503,-0.0894220827993314,0.190500299015967
"34","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.0450433954913769,-0.178374113848922,0.0881768521750846
"35","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0942443885745237,-0.249877244874413,0.0800672896970413
"36","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0457873224316794,-0.104027299843174,0.185205635686142
"37","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0523408553717141,-0.207786823394123,0.102222181178141
"38","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0877705176250991,-0.0433387219957747,0.227951955477299
"39","(STRAT_mod8.4 - STRAT_mod26.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.137329422238684,-0.0271394177312297,0.297977331531551
"40","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod8.4 - STRAT_mod29.6)","Quartz",-0.041953655905136,-0.152152790557748,0.0803116309234768
"41","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod8.4 - STRAT_mod37.1)","Quartz",-0.0924502006678631,-0.24394024173915,0.0594230358032842
"42","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartz",0.0486620320460731,-0.082819823260897,0.174046198979923
"43","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartz",-0.048132137759466,-0.17372555987557,0.0664841037473977
"44","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartz",-0.0426970282385469,-0.104283831036073,0.020958882128554
"45","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartz",-0.0861318826481343,-0.21007701626724,0.0533476134427896
"46","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.134792650154065,-0.305057988706643,0.022795023654376
"47","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.00571000151832918,-0.132876650739038,0.150061263517182
"48","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",-0.00251498326327929,-0.0730833819129006,0.0629898517713385
"49","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.0450433954913769,-0.178374113848922,0.0881768521750846
"50","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0942443885745237,-0.249877244874413,0.0800672896970413
"51","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0457873224316794,-0.104027299843174,0.185205635686142
"52","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.0515581880126136,-0.251825090454102,0.152821009761451
"53","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0978063479027591,-0.315101491272578,0.135487463306765
"54","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0403121745843865,-0.170520899404681,0.245907264783499
"55","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0555882622900311,-0.244648960278281,0.1047979071473
"56","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0822137830954238,-0.0687664687434168,0.239737644352034
"57","(STRAT_mod8.4 - STRAT_mod27.2) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.132899838432782,-0.0345168335457341,0.322170946247986
"58","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod8.4 - STRAT_mod37.1)","Quartz",-0.0505451184364673,-0.1914142801993,0.0866885888198725
"59","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartz",0.0896746721352993,-0.0294250477060733,0.201333746920347
"60","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartz",-0.0047743852774472,-0.108787528438259,0.100131908212202
"61","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartz",-0.000231240697128293,-0.125404072242754,0.138089462986313
"62","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartz",-0.0426970282385469,-0.104283831036073,0.020958882128554
"63","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.093021606318416,-0.243200952222858,0.0655470460367826
"64","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.0474972954274427,-0.0914929768044672,0.172918224300957
"65","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.0399179463839087,-0.0982500682284576,0.174722381660787
"66","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.00251498326327929,-0.0730833819129006,0.0629898517713385
"67","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0523408553717141,-0.207786823394123,0.102222181178141
"68","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0877705176250991,-0.0433387219957747,0.227951955477299
"69","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.00790480413339203,-0.113913001071981,0.0915153408231775
"70","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0555882622900311,-0.244648960278281,0.1047979071473
"71","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0822137830954238,-0.0687664687434168,0.239737644352034
"72","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0162265769862236,-0.209237412500749,0.17622050982888
"73","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.124492147026488,-0.0537616663738705,0.299622304509213
"74","(STRAT_mod8.4 - STRAT_mod29.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.175395071930839,0.00891914198325472,0.35139907518716
"75","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartz",0.140153147324388,-0.00786079578589272,0.286189145957177
"76","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartz",0.0452322488034562,-0.0902331624215411,0.192634318086777
"77","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartz",0.0489220642842697,-0.110613933602596,0.217233129467815
"78","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartz",0.00860506393459497,-0.141914627643989,0.164804205158834
"79","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.0426970282385469,-0.104283831036073,0.020958882128554
"80","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.0975858235937533,-0.0568703183508276,0.261695735169494
"81","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.0895856104249024,-0.0813085140164507,0.252218557873329
"82","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",0.048226058735137,-0.107007769257886,0.202298281444439
"83","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.00251498326327929,-0.0730833819129006,0.0629898517713385
"84","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.137329422238684,-0.0271394177312297,0.297977331531551
"85","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",0.0418312126461455,-0.119669448900724,0.223729535261605
"86","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.00790480413339203,-0.113913001071981,0.0915153408231775
"87","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.132899838432782,-0.0345168335457341,0.322170946247986
"88","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",0.0354461266744976,-0.0516758967877843,0.120962344423246
"89","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.175395071930839,0.00891914198325472,0.35139907518716
"90","(STRAT_mod8.4 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.225004311513884,-0.0342884256693029,0.4798949090434
"91","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartz",-0.0952906166935392,-0.21698815582373,0.021345150461985
"92","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartz",-0.0909843120069609,-0.234713942502292,0.0522294472861343
"93","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartz",-0.132536999428989,-0.262201259876886,-0.000384315949866876
"94","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.182969470884094,-0.331943171832146,-0.0105700340058859
"95","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",-0.0426970282385469,-0.104283831036073,0.020958882128554
"96","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",-0.0498237923284936,-0.190036280478943,0.101762476274248
"97","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.0922268580921193,-0.225374014458807,0.0421050927902276
"98","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.143393601822791,-0.300457337681337,0.0208934778796477
"99","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",-0.00251498326327929,-0.0730833819129006,0.0629898517713385
"100","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.0984034008916466,-0.253187654582356,0.0584202693521948
"101","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.14803418000824,-0.327850043151407,0.0298847614503951
"102","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",-0.00790480413339203,-0.113913001071981,0.0915153408231775
"103","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.105322465917978,-0.273719425105262,0.0678973469681128
"104","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0354461266744976,-0.0516758967877843,0.120962344423246
"105","(STRAT_mod8.4 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.084939033261491,-0.0376883304720584,0.21832542745237
"106","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartz",0.00467815406334912,-0.0974251214201469,0.107963287248507
"107","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartz",-0.0375768668378478,-0.121290301118213,0.0473108376628971
"108","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.087291449916907,-0.21213643919549,0.0417922252004614
"109","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.0528542964813549,-0.0527127681740869,0.150234751554372
"110","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.0443194886018932,-0.0914374693551061,0.183981828967703
"111","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",0.00219090858124188,-0.119495765753981,0.126820356536424
"112","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0478427374138752,-0.19867387811363,0.110941089441617
"113","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0923775960181949,-0.051484314548628,0.222995097483566
"114","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.00239751245182743,-0.134372218812755,0.125775556450574
"115","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0521145880604075,-0.211947517757457,0.114733778412015
"116","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0874126118213825,-0.0575862363625559,0.22649044230107
"117","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.010232672398752,-0.165402406357106,0.136817038683308
"118","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.129079236711116,-0.00452330446059773,0.258875544705108
"119","(STRAT_mod25.5 - STRAT_mod26.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.180221104491142,0.0150402572084092,0.336432959602492
"120","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartz",-0.041953655905136,-0.152152790557748,0.0803116309234768
"121","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.0924502006678631,-0.24394024173915,0.0594230358032842
"122","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.0486620320460731,-0.082819823260897,0.174046198979923
"123","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.0404269222057038,-0.0196189830993874,0.101915677459358
"124","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.00239751245182743,-0.134372218812755,0.125775556450574
"125","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0521145880604075,-0.211947517757457,0.114733778412015
"126","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0874126118213825,-0.0575862363625559,0.22649044230107
"127","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.00718737622988602,-0.203008932205863,0.196663280093353
"128","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0559415530582389,-0.28058220476005,0.165518489289436
"129","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0839308932602689,-0.121198026260118,0.292630742439475
"130","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0155447230968529,-0.193501676666937,0.148239946287646
"131","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.125039833316733,-0.0261637093964362,0.277298600760785
"132","(STRAT_mod25.5 - STRAT_mod27.2) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.175831477598729,-0.000399226065751546,0.349787158919043
"133","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartz",-0.0505451184364673,-0.1914142801993,0.0866885888198725
"134","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.0896746721352993,-0.0294250477060733,0.201333746920347
"135","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.0824707659612198,-0.0548513440068663,0.21015092725714
"136","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",0.0404269222057038,-0.0196189830993874,0.101915677459358
"137","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.010232672398752,-0.165402406357106,0.136817038683308
"138","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.129079236711116,-0.00452330446059773,0.258875544705108
"139","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",0.0351842582098292,-0.0644873727380461,0.13281324314689
"140","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0155447230968529,-0.193501676666937,0.148239946287646
"141","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.125039833316733,-0.0261637093964362,0.277298600760785
"142","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",0.0268260683094751,-0.156305713383051,0.225086226714601
"143","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.166944008180763,-0.00917769695614301,0.337048650367585
"144","(STRAT_mod25.5 - STRAT_mod29.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.217910902500118,0.0562568779278259,0.393640893183418
"145","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod25.5 - STRAT_mod49.8)","Quartz",0.140153147324388,-0.00786079578589272,0.286189145957177
"146","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",0.13185249971044,-0.0268794417625781,0.301175155518079
"147","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",0.090643491381663,-0.0570025790882612,0.248579050618837
"148","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",0.0404269222057038,-0.0196189830993874,0.101915677459358
"149","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.180221104491142,0.0150402572084092,0.336432959602492
"150","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",0.0843292613334508,-0.0819906099968576,0.26084914745562
"151","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",0.0351842582098292,-0.0644873727380461,0.13281324314689
"152","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.175831477598729,-0.000399226065751546,0.349787158919043
"153","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",0.0773267451491569,-0.00467700668453358,0.156418998787549
"154","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.217910902500118,0.0562568779278259,0.393640893183418
"155","(STRAT_mod25.5 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.26929793246832,0.00939802987305527,0.521546756696749
"156","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod27.2)","Quartz",-0.007317272113568,-0.145728846902705,0.136894143163918
"157","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.0510160046434895,-0.175463366326227,0.0829362177550065
"158","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.099923313259202,-0.260667624689884,0.0536939075495305
"159","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0404269222057038,-0.0196189830993874,0.101915677459358
"160","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.0565760052924801,-0.203723735779889,0.100027708136616
"161","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.107199154465694,-0.279235256672368,0.0770139009510084
"162","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0351842582098292,-0.0644873727380461,0.13281324314689
"163","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0634212118968447,-0.234540032979861,0.100523336703731
"164","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0773267451491569,-0.00467700668453358,0.156418998787549
"165","(STRAT_mod25.5 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.127617304693171,0.000239988854366602,0.250999954897348
"166","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod29.6)","Quartz",-0.041953655905136,-0.152152790557748,0.0803116309234768
"167","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0924502006678631,-0.24394024173915,0.0594230358032842
"168","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0486620320460731,-0.082819823260897,0.174046198979923
"169","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.0469021591270435,-0.245524593717064,0.158013369481013
"170","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0974261424465087,-0.316362890248613,0.133572402560916
"171","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.043273635874749,-0.166172742504489,0.249457695545053
"172","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0552417842728138,-0.234868609565079,0.11699700972388
"173","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0854955714540261,-0.0692016442799054,0.238709676918986
"174","(STRAT_mod26.6 - STRAT_mod27.2) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.135927863041091,-0.0411139352028785,0.315766137337189
"175","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod37.1)","Quartz",-0.0505451184364673,-0.1914142801993,0.0866885888198725
"176","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.0896746721352993,-0.0294250477060733,0.201333746920347
"177","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.00467815406334912,-0.107963287248507,0.0974251214201469
"178","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0552417842728138,-0.234868609565079,0.11699700972388
"179","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0854955714540261,-0.0692016442799054,0.238709676918986
"180","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0121785564444222,-0.204449194319288,0.182362133114863
"181","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.127626051140148,-0.056181287289103,0.291816037856184
"182","(STRAT_mod26.6 - STRAT_mod29.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.177485289957771,0.0179144781256221,0.353127825439983
"183","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod26.6 - STRAT_mod49.8)","Quartz",0.140153147324388,-0.00786079578589272,0.286189145957177
"184","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",0.0462390212658175,-0.129442742565438,0.214218160763027
"185","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.00467815406334912,-0.107963287248507,0.0974251214201469
"186","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.135927863041091,-0.0411139352028785,0.315766137337189
"187","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",0.0375768668378478,-0.0473108376628971,0.121290301118213
"188","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.177485289957771,0.0179144781256221,0.353127825439983
"189","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.228988470031358,-0.0351917301266515,0.476039037139665
"190","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",-0.0961217708474711,-0.254973842588721,0.0553735519838621
"191","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.146186982645944,-0.326883121318444,0.0334459550528632
